,0
15706,0.17211829
15707,0.6843457
15708,0.7885268
15709,0.7885268
15710,0.90173113
15711,0.3796291
15712,0.3796291
15713,0.30013117
15714,0.30013117
15715,0.30013117
15716,0.039097786
15717,0.039097786
15718,0.039097786
15719,0.14648947
15720,0.14648947
15721,0.14648947
15722,0.81364775
15723,0.81364775
15724,0.97131807
15725,0.97131807
15726,0.032859452
15727,0.032859452
15728,0.032859452
15729,0.32032
15730,0.42507496
15731,0.42507496
15732,0.90400034
15733,0.40897584
15734,0.40897584
15735,0.984365
15736,0.11534122
15737,0.11534122
15738,0.38425046
15739,0.9331794
15740,0.9331794
15741,0.9923264
15742,0.973463
15743,0.46248558
15744,0.46248558
15745,0.042685706
15746,0.042685706
15747,0.7587999
15748,0.7587999
15749,0.7587999
15750,0.9730757
15751,0.9730757
15752,0.9730757
15753,0.6159981
15754,0.6159981
15755,0.6159981
15756,0.24205336
15757,0.94215894
15758,0.94215894
15759,0.94215894
15760,0.8626988
15761,0.8626988
15762,0.8626988
15763,0.084780216
15764,0.9611889
15765,0.9611889
15766,0.047904313
15767,0.047904313
15768,0.2124067
15769,0.052677553
15770,0.052677553
15771,0.7783869
15772,0.7783869
15773,0.2830055
15774,0.2830055
15775,0.57160753
15776,0.2837646
15777,0.2837646
15778,0.2837646
15779,0.062273845
15780,0.062273845
15781,0.80978864
15782,0.29653168
15783,0.29653168
15784,0.14895014
15785,0.14895014
15786,0.14895014
15787,0.24868876
15788,0.35466674
15789,0.0488509
15790,0.0488509
15791,0.021482697
15792,0.021482697
15793,0.9190664
15794,0.9190664
15795,0.1321642
15796,0.1321642
15797,0.1321642
15798,0.4430219
15799,0.4430219
15800,0.4470041
15801,0.4470041
15802,0.4470041
15803,0.24359365
15804,0.24359365
15805,0.24359365
15806,0.26353687
15807,0.26353687
15808,0.8963035
15809,0.8963035
15810,0.63085794
15811,0.63085794
15812,0.63085794
15813,0.17382865
15814,0.17382865
15815,0.17382865
15816,0.13383834
15817,0.13383834
15818,0.13383834
15819,0.6459261
15820,0.6459261
15821,0.6459261
15822,0.96930325
15823,0.79002094
15824,0.79002094
15825,0.10058719
15826,0.10058719
15827,0.10058719
15828,0.6048398
15829,0.37422854
15830,0.37422854
15831,0.37422854
15832,0.55168486
15833,0.55168486
15834,0.14667913
15835,0.14667913
15836,0.14667913
15837,0.29307523
15838,0.29307523
15839,0.29307523
15840,0.75302273
15841,0.43154916
15842,0.43154916
15843,0.43154916
15844,0.12199832
15845,0.12199832
15846,0.93367046
15847,0.93367046
15848,0.93367046
15849,0.29642823
15850,0.29642823
15851,0.29642823
15852,0.8118895
15853,0.8118895
15854,0.34124088
15855,0.9280535
15856,0.3082934
15857,0.6608999
15858,0.77830446
15859,0.12866765
15860,0.1792791
15861,0.82117754
15862,0.20690946
15863,0.112801656
15864,0.110057384
15865,0.7651738
15866,0.14281914
15867,0.8077485
15868,0.011740395
15869,0.08574804
15870,0.92359746
15871,0.28207326
15872,0.0018007616
15873,0.007947616
15874,0.54047716
15875,0.087331034
15876,0.39339313
15877,0.51774985
15878,0.031237194
15879,0.29194385
15880,0.51047087
15881,0.6239562
15882,0.2811679
15883,0.06842805
15884,0.91785806
15885,0.041694704
15886,0.9611541
15887,0.116014354
15888,0.7360003
15889,0.8093029
15890,0.38199213
15891,0.11437859
15892,0.53187484
15893,0.48016426
15894,0.48016426
15895,0.9819004
15896,0.42358646
15897,0.42358646
15898,0.040780418
15899,0.040780418
15900,0.38473633
15901,0.8940271
15902,0.30763736
15903,0.054828044
15904,0.054828044
15905,0.66856176
15906,0.66856176
15907,0.66856176
15908,0.57429516
15909,0.57429516
15910,0.57429516
15911,0.17727003
15912,0.17727003
15913,0.13224922
15914,0.13224922
15915,0.13224922
15916,0.979392
15917,0.979392
15918,0.8451289
15919,0.19575256
15920,0.19575256
15921,0.19575256
15922,0.76793706
15923,0.91396725
15924,0.6526243
15925,0.4462191
15926,0.5842813
15927,0.5842813
15928,0.5842813
15929,0.9515287
15930,0.05657601
15931,0.43366063
15932,0.43366063
15933,0.43366063
15934,0.7197794
15935,0.7197794
15936,0.9773731
15937,0.9773731
15938,0.8680871
15939,0.8680871
15940,0.1886333
15941,0.1886333
15942,0.2694971
15943,0.2694971
15944,0.2694971
15945,0.6990065
15946,0.6990065
15947,0.5346616
15948,0.38652778
15949,0.38652778
15950,0.924906
15951,0.924906
15952,0.97767776
15953,0.9436325
15954,0.8915186
15955,0.03353554
15956,0.03353554
15957,0.03353554
15958,0.677663
15959,0.677663
15960,0.1211554
15961,0.1211554
15962,0.7853758
15963,0.66545415
15964,0.66545415
15965,0.66545415
15966,0.8343653
15967,0.8343653
15968,0.9606028
15969,0.07117965
15970,0.40615043
15971,0.40615043
15972,0.40615043
15973,0.79287195
15974,0.79287195
15975,0.79287195
15976,0.55503774
15977,0.5578968
15978,0.5578968
15979,0.10275089
15980,0.10275089
15981,0.43829736
15982,0.43829736
15983,0.43829736
15984,0.4066951
15985,0.4066951
15986,0.17690533
15987,0.17690533
15988,0.17690533
15989,0.09891789
15990,0.4663118
15991,0.34465966
15992,0.34465966
15993,0.6058372
15994,0.808346
15995,0.062644795
15996,0.062644795
15997,0.76075476
15998,0.76075476
15999,0.024732882
16000,0.024732882
16001,0.34147513
16002,0.2793083
16003,0.5462253
16004,0.09000699
16005,0.09000699
16006,0.09000699
16007,0.055778097
16008,0.38865116
16009,0.38865116
16010,0.33606127
16011,0.33606127
16012,0.33606127
16013,0.15230566
16014,0.9857371
16015,0.4760751
16016,0.02957557
16017,0.02957557
16018,0.02957557
16019,0.82908803
16020,0.9857368
16021,0.9857368
16022,0.9857368
16023,0.5081906
16024,0.5081906
16025,0.9908366
16026,0.032360677
16027,0.032360677
16028,0.17858343
16029,0.43389022
16030,0.43389022
16031,0.43389022
16032,0.043640066
16033,0.11469183
16034,0.82474786
16035,0.82474786
16036,0.82474786
16037,0.1211554
16038,0.1211554
16039,0.1211554
16040,0.7589527
16041,0.7589527
16042,0.7589527
16043,0.8371218
16044,0.8371218
16045,0.8371218
16046,0.044007227
16047,0.08529375
16048,0.08529375
16049,0.9967483
16050,0.45396262
16051,0.45396262
16052,0.9205333
16053,0.039526224
16054,0.039526224
16055,0.04758424
16056,0.04758424
16057,0.049669284
16058,0.049669284
16059,0.049669284
16060,0.6965039
16061,0.6965039
16062,0.9553603
16063,0.27004516
16064,0.27004516
16065,0.4378921
16066,0.4378921
16067,0.20157294
16068,0.061554153
16069,0.061554153
16070,0.7884436
16071,0.7884436
16072,0.85225797
16073,0.35781765
16074,0.78134686
16075,0.92931646
16076,0.92931646
16077,0.92931646
16078,0.2490394
16079,0.4938193
16080,0.9469799
16081,0.06236263
16082,0.06236263
16083,0.009862337
16084,0.009862337
16085,0.19772792
16086,0.39458108
16087,0.05144602
16088,0.05144602
16089,0.2872246
16090,0.6094974
16091,0.6094974
16092,0.6094974
16093,0.786373
16094,0.786373
16095,0.786373
16096,0.40332568
16097,0.40332568
16098,0.03068437
16099,0.03068437
16100,0.20445378
16101,0.20445378
16102,0.6928187
16103,0.13197587
16104,0.13197587
16105,0.13197587
16106,0.19563697
16107,0.19563697
16108,0.31296685
16109,0.31296685
16110,0.07064426
16111,0.07064426
16112,0.07064426
16113,0.8731316
16114,0.96340996
16115,0.35624924
16116,0.1426834
16117,0.45415008
16118,0.45415008
16119,0.45415008
16120,0.15706243
16121,0.15706243
16122,0.18846683
16123,0.26168394
16124,0.26168394
16125,0.8987488
16126,0.24518897
16127,0.24518897
16128,0.88537025
16129,0.88537025
16130,0.88537025
16131,0.75326943
16132,0.70709753
16133,0.70709753
16134,0.70709753
16135,0.5835883
16136,0.5835883
16137,0.21021906
16138,0.21021906
16139,0.39517537
16140,0.39517537
16141,0.010392547
16142,0.010392547
16143,0.010392547
16144,0.06354615
16145,0.06354615
16146,0.022107912
16147,0.022107912
16148,0.022107912
16149,0.8178373
16150,0.8178373
16151,0.8820511
16152,0.6605355
16153,0.71756095
16154,0.71756095
16155,0.71756095
16156,0.72538924
16157,0.72538924
16158,0.6814488
16159,0.6814488
16160,0.21580788
16161,0.21580788
16162,0.21580788
16163,0.030389927
16164,0.030389927
16165,0.030389927
16166,0.8077485
16167,0.69293004
16168,0.69293004
16169,0.56108296
16170,0.29143694
16171,0.049929947
16172,0.049929947
16173,0.10613212
16174,0.10724387
16175,0.10724387
16176,0.29646763
16177,0.29646763
16178,0.48923242
16179,0.48923242
16180,0.66342574
16181,0.66342574
16182,0.66342574
16183,0.19440565
16184,0.19440565
16185,0.19440565
16186,0.88248736
16187,0.169297
16188,0.169297
16189,0.169297
16190,0.9469606
16191,0.08143481
16192,0.08143481
16193,0.19704872
16194,0.8768322
16195,0.8768322
16196,0.8768322
16197,0.38562363
16198,0.38562363
16199,0.028175835
16200,0.028175835
16201,0.2842865
16202,0.2842865
16203,0.2842865
16204,0.9446649
16205,0.9446649
16206,0.9446649
16207,0.0762305
16208,0.041102618
16209,0.12382106
16210,0.16907406
16211,0.16907406
16212,0.16907406
16213,0.5222991
16214,0.5222991
16215,0.5222991
16216,0.61132455
16217,0.61132455
16218,0.61132455
16219,0.32303625
16220,0.32303625
16221,0.32303625
16222,0.013252683
16223,0.013252683
16224,0.013252683
16225,0.022294555
16226,0.022294555
16227,0.49437696
16228,0.49437696
16229,0.49437696
16230,0.31550336
16231,0.31550336
16232,0.6509897
16233,0.17072356
16234,0.6774083
16235,0.6774083
16236,0.30373013
16237,0.30373013
16238,0.958372
16239,0.958372
16240,0.958372
16241,0.4366034
16242,0.4366034
16243,0.4366034
16244,0.087211676
16245,0.087211676
16246,0.51774985
16247,0.008104275
16248,0.008104275
16249,0.008104275
16250,0.95044494
16251,0.27583903
16252,0.27583903
16253,0.7470643
16254,0.014792292
16255,0.60256714
16256,0.60256714
16257,0.60256714
16258,0.33769837
16259,0.71228206
16260,0.71228206
16261,0.9577318
16262,0.09505451
16263,0.09505451
16264,0.09505451
16265,0.010663653
16266,0.010663653
16267,0.34600833
16268,0.34600833
16269,0.030727383
16270,0.030727383
16271,0.7594894
16272,0.58085734
16273,0.58085734
16274,0.58085734
16275,0.40742844
16276,0.6915231
16277,0.6915231
16278,0.6915231
16279,0.07401169
16280,0.07401169
16281,0.16241494
16282,0.16241494
16283,0.7313342
16284,0.7313342
16285,0.12670587
16286,0.7334529
16287,0.3586124
16288,0.3586124
16289,0.09419449
16290,0.8141992
16291,0.8141992
16292,0.13852383
16293,0.13852383
16294,0.13852383
16295,0.27123407
16296,0.27123407
16297,0.88390636
16298,0.88390636
16299,0.91396725
16300,0.91396725
16301,0.91396725
16302,0.14343508
16303,0.14343508
16304,0.14343508
16305,0.06427022
16306,0.050718196
16307,0.24747755
16308,0.14815034
16309,0.14815034
16310,0.04771183
16311,0.04771183
16312,0.21726494
16313,0.21726494
16314,0.21726494
16315,0.9541444
16316,0.7646581
16317,0.14601877
16318,0.046416108
16319,0.42739683
16320,0.42739683
16321,0.42739683
16322,0.73605627
16323,0.73605627
16324,0.73605627
16325,0.6251057
16326,0.16070557
16327,0.9145322
16328,0.0484033
16329,0.0484033
16330,0.52115136
16331,0.663738
16332,0.663738
16333,0.33089736
16334,0.5727412
16335,0.5727412
16336,0.5727412
16337,0.99276286
16338,0.06333573
16339,0.06333573
16340,0.06333573
16341,0.16750269
16342,0.16750269
16343,0.7678922
16344,0.3551129
16345,0.3551129
16346,0.3551129
16347,0.9323092
16348,0.9323092
16349,0.9323092
16350,0.37210694
16351,0.07618165
16352,0.07618165
16353,0.51742595
16354,0.51742595
16355,0.51742595
16356,0.2935114
16357,0.4341879
16358,0.4341879
16359,0.9290241
16360,0.83838224
16361,0.83838224
16362,0.83838224
16363,0.8331035
16364,0.8331035
16365,0.6959971
16366,0.014770807
16367,0.014770807
16368,0.014770807
16369,0.8245616
16370,0.8245616
16371,0.7856988
16372,0.7856988
16373,0.7856988
16374,0.07304047
16375,0.07304047
16376,0.07304047
16377,0.7378617
16378,0.7378617
16379,0.26049948
16380,0.52138734
16381,0.52138734
16382,0.7133848
16383,0.053235665
16384,0.84070885
16385,0.051514287
16386,0.06289707
16387,0.06289707
16388,0.8695749
16389,0.8695749
16390,0.8695749
16391,0.57504594
16392,0.57504594
16393,0.57504594
16394,0.58581954
16395,0.34785804
16396,0.34785804
16397,0.34785804
16398,0.27549502
16399,0.27549502
16400,0.27549502
16401,0.60828155
16402,0.29146248
16403,0.29146248
16404,0.9872093
16405,0.7961141
16406,0.7961141
16407,0.7961141
16408,0.016474439
16409,0.016474439
16410,0.016474439
16411,0.6932861
16412,0.6932861
16413,0.0418552
16414,0.0418552
16415,0.24227513
16416,0.24227513
16417,0.64198005
16418,0.5895522
16419,0.5895522
16420,0.1606497
16421,0.1606497
16422,0.961054
16423,0.961054
16424,0.961054
16425,0.16108404
16426,0.16108404
16427,0.38369766
16428,0.38369766
16429,0.082488276
16430,0.082488276
16431,0.104583435
16432,0.104583435
16433,0.104583435
16434,0.95152473
16435,0.8095344
16436,0.8095344
16437,0.75884223
16438,0.75884223
16439,0.75884223
16440,0.6755516
16441,0.086954966
16442,0.086954966
16443,0.044201672
16444,0.044201672
16445,0.044201672
16446,0.15561275
16447,0.032058693
16448,0.032058693
16449,0.5459873
16450,0.9815013
16451,0.9815013
16452,0.9815013
16453,0.4767928
16454,0.4767928
16455,0.5486595
16456,0.5486595
16457,0.22770432
16458,0.22770432
16459,0.89777523
16460,0.89777523
16461,0.89777523
16462,0.97549284
16463,0.2924286
16464,0.2924286
16465,0.2924286
16466,0.12445569
16467,0.8940271
16468,0.8940271
16469,0.8940271
16470,0.67940056
16471,0.67940056
16472,0.6988028
16473,0.6988028
16474,0.3761402
16475,0.3761402
16476,0.52527887
16477,0.52527887
16478,0.09612575
16479,0.9628828
16480,0.8760822
16481,0.90108275
16482,0.90108275
16483,0.16366474
16484,0.40924376
16485,0.40924376
16486,0.8342777
16487,0.8342777
16488,0.75968593
16489,0.75968593
16490,0.75968593
16491,0.98054755
16492,0.98054755
16493,0.08674193
16494,0.08674193
16495,0.08674193
16496,0.06358836
16497,0.6438353
16498,0.43112156
16499,0.43112156
16500,0.43112156
16501,0.400554
16502,0.400554
16503,0.15706243
16504,0.50858223
16505,0.2878791
16506,0.2878791
16507,0.20500301
16508,0.20500301
16509,0.20500301
16510,0.95107555
16511,0.73279727
16512,0.73279727
16513,0.73279727
16514,0.97875184
16515,0.14970174
16516,0.14970174
16517,0.8867598
16518,0.8867598
16519,0.21249911
16520,0.21249911
16521,0.21249911
16522,0.7292099
16523,0.7292099
16524,0.7292099
16525,0.8214744
16526,0.25222838
16527,0.25222838
16528,0.25222838
16529,0.40401426
16530,0.40401426
16531,0.20984665
16532,0.90813714
16533,0.83216476
16534,0.9423581
16535,0.9423581
16536,0.9423581
16537,0.66762763
16538,0.10214905
16539,0.10214905
16540,0.10214905
16541,0.17684495
16542,0.17684495
16543,0.17684495
16544,0.1030796
16545,0.1030796
16546,0.1030796
16547,0.6925879
16548,0.6925879
16549,0.40084037
16550,0.40084037
16551,0.97582155
16552,0.97582155
16553,0.19782832
16554,0.19782832
16555,0.19782832
16556,0.6525412
16557,0.08393808
16558,0.08393808
16559,0.08393808
16560,0.7857596
16561,0.7857596
16562,0.6952479
16563,0.6952479
16564,0.92202526
16565,0.92202526
16566,0.49886462
16567,0.51435834
16568,0.51435834
16569,0.51435834
16570,0.023963168
16571,0.023963168
16572,0.023963168
16573,0.6674618
16574,0.57743454
16575,0.57743454
16576,0.88781124
16577,0.021449868
16578,0.9538883
16579,0.9538883
16580,0.0018755506
16581,0.0018755506
16582,0.7140957
16583,0.7140957
16584,0.9767537
16585,0.8020706
16586,0.8020706
16587,0.8020706
16588,0.025932137
16589,0.025932137
16590,0.025932137
16591,0.034343995
16592,0.7838595
16593,0.7838595
16594,0.7059679
16595,0.7059679
16596,0.6267743
16597,0.9321873
16598,0.9321873
16599,0.18439028
16600,0.18439028
16601,0.74406683
16602,0.09033837
16603,0.75991124
16604,0.64446145
16605,0.7883186
16606,0.7883186
16607,0.7883186
16608,0.17973483
16609,0.5663201
16610,0.5663201
16611,0.5654623
16612,0.5654623
16613,0.94687253
16614,0.94687253
16615,0.23647724
16616,0.23647724
16617,0.104583435
16618,0.104583435
16619,0.9855085
16620,0.32530004
16621,0.32530004
16622,0.10380593
16623,0.10380593
16624,0.117775396
16625,0.117775396
16626,0.117775396
16627,0.85912734
16628,0.3766972
16629,0.3766972
16630,0.049864028
16631,0.049864028
16632,0.8085911
16633,0.8085911
16634,0.48113197
16635,0.48113197
16636,0.7659903
16637,0.8413537
16638,0.8413537
16639,0.46427828
16640,0.483302
16641,0.483302
16642,0.48426965
16643,0.48426965
16644,0.48426965
16645,0.120212086
16646,0.2951611
16647,0.8551204
16648,0.1344936
16649,0.66922426
16650,0.703677
16651,0.703677
16652,0.020307854
16653,0.020307854
16654,0.21748269
16655,0.21748269
16656,0.97212154
16657,0.97212154
16658,0.16890585
16659,0.16890585
16660,0.14008354
16661,0.14008354
16662,0.10457337
16663,0.64397573
16664,0.69514865
16665,0.9069123
16666,0.044261962
16667,0.044261962
16668,0.044261962
16669,0.6773204
16670,0.6687686
16671,0.6687686
16672,0.9253089
16673,0.9253089
16674,0.48693532
16675,0.48693532
16676,0.83604175
16677,0.85901266
16678,0.85901266
16679,0.099738084
16680,0.099738084
16681,0.18596596
16682,0.18596596
16683,0.18596596
16684,0.51914585
16685,0.51914585
16686,0.51914585
16687,0.8525372
16688,0.2112461
16689,0.2112461
16690,0.81901675
16691,0.81901675
16692,0.49076253
16693,0.49076253
16694,0.49076253
16695,0.07700012
16696,0.07700012
16697,0.84134126
16698,0.84134126
16699,0.84134126
16700,0.60071695
16701,0.19281942
16702,0.8218773
16703,0.07080244
16704,0.07080244
16705,0.87061507
16706,0.87061507
16707,0.87061507
16708,0.6588568
16709,0.036493547
16710,0.036493547
16711,0.07735313
16712,0.08766764
16713,0.8991327
16714,0.8991327
16715,0.8991327
16716,0.9376618
16717,0.75241834
16718,0.75241834
16719,0.67525774
16720,0.67525774
16721,0.13030829
16722,0.13030829
16723,0.13030829
16724,0.11864178
16725,0.6704935
16726,0.6704935
16727,0.6704935
16728,0.079831205
16729,0.95887417
16730,0.7860125
16731,0.7860125
16732,0.82277125
16733,0.37074664
16734,0.37074664
16735,0.37074664
16736,0.26332733
16737,0.26332733
16738,0.7516831
16739,0.7516831
16740,0.0786077
16741,0.0786077
16742,0.0786077
16743,0.79659176
16744,0.79659176
16745,0.79659176
16746,0.3922109
16747,0.32026058
16748,0.32026058
16749,0.66545415
16750,0.66545415
16751,0.66545415
16752,0.70207256
16753,0.6614598
16754,0.76227117
16755,0.76227117
16756,0.76227117
16757,0.44407648
16758,0.44407648
16759,0.12699519
16760,0.9355046
16761,0.12001507
16762,0.63194674
16763,0.63194674
16764,0.63194674
16765,0.89562404
16766,0.89562404
16767,0.6696268
16768,0.6696268
16769,0.6696268
16770,0.27557608
16771,0.27557608
16772,0.80243504
16773,0.33843443
16774,0.33843443
16775,0.33843443
16776,0.4600649
16777,0.4600649
16778,0.4600649
16779,0.91618305
16780,0.91618305
16781,0.08697334
16782,0.08697334
16783,0.08697334
16784,0.99324095
16785,0.6650738
16786,0.6650738
16787,0.6650738
16788,0.17684273
16789,0.17684273
16790,0.55968213
16791,0.35954538
16792,0.35954538
16793,0.7252207
16794,0.7252207
16795,0.47773966
16796,0.47773966
16797,0.9953608
16798,0.36407423
16799,0.36407423
16800,0.36407423
16801,0.96247655
16802,0.6884444
16803,0.6884444
16804,0.6884444
16805,0.018715523
16806,0.018715523
16807,0.97542053
16808,0.16654517
16809,0.16654517
16810,0.9259554
16811,0.9259554
16812,0.9259554
16813,0.47862577
16814,0.97728217
16815,0.82968783
16816,0.7795339
16817,0.7795339
16818,0.1087491
16819,0.13562062
16820,0.13562062
16821,0.13562062
16822,0.9979792
16823,0.47004473
16824,0.47004473
16825,0.78857946
16826,0.78857946
16827,0.81696993
16828,0.01142578
16829,0.84237975
16830,0.84237975
16831,0.85673046
16832,0.85673046
16833,0.8712586
16834,0.022354446
16835,0.45053312
16836,0.0071246927
16837,0.75326943
16838,0.75326943
16839,0.07745022
16840,0.07745022
16841,0.07745022
16842,0.5566988
16843,0.10919116
16844,0.10919116
16845,0.40536997
16846,0.92029905
16847,0.8029483
16848,0.8029483
16849,0.19177829
16850,0.19177829
16851,0.19177829
16852,0.42873174
16853,0.8939446
16854,0.9808872
16855,0.05783404
16856,0.05783404
16857,0.05783404
16858,0.99622726
16859,0.99622726
16860,0.104583435
16861,0.104583435
16862,0.104583435
16863,0.047555648
16864,0.047555648
16865,0.9628828
16866,0.80176884
16867,0.80176884
16868,0.13808568
16869,0.13808568
16870,0.105233096
16871,0.105233096
16872,0.7052453
16873,0.57772386
16874,0.57772386
16875,0.20828392
16876,0.20828392
16877,0.20828392
16878,0.71894366
16879,0.5311657
16880,0.5311657
16881,0.5311657
16882,0.67074645
16883,0.0043707737
16884,0.0043707737
16885,0.0043707737
16886,0.49117702
16887,0.9752356
16888,0.5421118
16889,0.5421118
16890,0.5421118
16891,0.565369
16892,0.05832687
16893,0.05832687
16894,0.05832687
16895,0.23140419
16896,0.4183648
16897,0.31520835
16898,0.31520835
16899,0.14324595
16900,0.97046214
16901,0.97046214
16902,0.572949
16903,0.572949
16904,0.572949
16905,0.9245962
16906,0.5578968
16907,0.5578968
16908,0.5578968
16909,0.2871548
16910,0.2871548
16911,0.10817837
16912,0.60659146
16913,0.60659146
16914,0.29596308
16915,0.29596308
16916,0.92588735
16917,0.9926157
16918,0.13224922
16919,0.13224922
16920,0.13224922
16921,0.21153444
16922,0.21153444
16923,0.030288657
16924,0.030288657
16925,0.030288657
16926,0.010665535
16927,0.32258528
16928,0.32258528
16929,0.98654836
16930,0.44943914
16931,0.44943914
16932,0.71266884
16933,0.71266884
16934,0.71266884
16935,0.3923042
16936,0.9755073
16937,0.7678173
16938,0.7678173
16939,0.92892057
16940,0.5967138
16941,0.5967138
16942,0.5967138
16943,0.68221146
16944,0.68221146
16945,0.5711783
16946,0.5711783
16947,0.8706441
16948,0.5421118
16949,0.5421118
16950,0.6201038
16951,0.48426965
16952,0.21716064
16953,0.21716064
16954,0.70144403
16955,0.31908378
16956,0.31908378
16957,0.31908378
16958,0.7913118
16959,0.40827167
16960,0.08553242
16961,0.08553242
16962,0.08553242
16963,0.70877707
16964,0.70877707
16965,0.050826587
16966,0.050826587
16967,0.050826587
16968,0.95323485
16969,0.13684304
16970,0.13684304
16971,0.13684304
16972,0.7427912
16973,0.7427912
16974,0.7427912
16975,0.09845688
16976,0.09845688
16977,0.50883824
16978,0.50883824
16979,0.50883824
16980,0.08574804
16981,0.65082836
16982,0.06939163
16983,0.15815473
16984,0.58630884
16985,0.42511255
16986,0.42511255
16987,0.48787546
16988,0.48787546
16989,0.8460287
16990,0.5793267
16991,0.5793267
16992,0.47863364
16993,0.47863364
16994,0.010690837
16995,0.97684824
16996,0.09041565
16997,0.09041565
16998,0.39985105
16999,0.37549475
17000,0.37549475
17001,0.37549475
17002,0.23169807
17003,0.23169807
17004,0.23169807
17005,0.89575887
17006,0.28948
17007,0.28948
17008,0.28948
17009,0.87207824
17010,0.87207824
17011,0.87207824
17012,0.27324626
17013,0.27324626
17014,0.82908803
17015,0.82908803
17016,0.52887297
17017,0.6838739
17018,0.6838739
17019,0.8693775
17020,0.8693775
17021,0.12972789
17022,0.12972789
17023,0.12972789
17024,0.29538667
17025,0.32016987
17026,0.10069437
17027,0.10069437
17028,0.10069437
17029,0.98752
17030,0.51588225
17031,0.51588225
17032,0.51588225
17033,0.59697044
17034,0.59697044
17035,0.9677682
17036,0.9677682
17037,0.9677682
17038,0.15879744
17039,0.15879744
17040,0.6644963
17041,0.6644963
17042,0.6644963
17043,0.04703186
17044,0.38125378
17045,0.38793194
17046,0.46571586
17047,0.46571586
17048,0.46571586
17049,0.39519805
17050,0.12721449
17051,0.12721449
17052,0.12721449
17053,0.07692746
17054,0.07692746
17055,0.70877707
17056,0.70877707
17057,0.09904685
17058,0.09904685
17059,0.09904685
17060,0.94669163
17061,0.962106
17062,0.962106
17063,0.962106
17064,0.9708609
17065,0.9708609
17066,0.43331575
17067,0.43331575
17068,0.43331575
17069,0.7295241
17070,0.7295241
17071,0.03991246
17072,0.03991246
17073,0.98310226
17074,0.7321873
17075,0.7321873
17076,0.29419705
17077,0.29419705
17078,0.29419705
17079,0.14908057
17080,0.14908057
17081,0.46141043
17082,0.46141043
17083,0.27001253
17084,0.27001253
17085,0.5626985
17086,0.5626985
17087,0.012081492
17088,0.012081492
17089,0.012081492
17090,0.97892386
17091,0.97892386
17092,0.29001123
17093,0.29001123
17094,0.29001123
17095,0.06219003
17096,0.06219003
17097,0.10770089
17098,0.79658175
17099,0.79658175
17100,0.4932483
17101,0.4932483
17102,0.4932483
17103,0.035655115
17104,0.06853554
17105,0.06853554
17106,0.06853554
17107,0.6321175
17108,0.6321175
17109,0.14637837
17110,0.14637837
17111,0.14637837
17112,0.20621896
17113,0.16850358
17114,0.16850358
17115,0.36029416
17116,0.36029416
17117,0.35810018
17118,0.35810018
17119,0.6924429
17120,0.6924429
17121,0.9444835
17122,0.9444835
17123,0.32955295
17124,0.32955295
17125,0.32955295
17126,0.20701382
17127,0.20701382
17128,0.9680393
17129,0.9680393
17130,0.9680393
17131,0.840981
17132,0.9045581
17133,0.9045581
17134,0.87536454
17135,0.87536454
17136,0.87536454
17137,0.9821545
17138,0.9359786
17139,0.02969332
17140,0.8836409
17141,0.8836409
17142,0.14694978
17143,0.71489877
17144,0.71489877
17145,0.71489877
17146,0.37407443
17147,0.37407443
17148,0.7672728
17149,0.6862858
17150,0.3168365
17151,0.3168365
17152,0.07730168
17153,0.07730168
17154,0.12445569
17155,0.86256635
17156,0.35262585
17157,0.35262585
17158,0.8909267
17159,0.044465743
17160,0.044465743
17161,0.044465743
17162,0.6513936
17163,0.6513936
17164,0.553506
17165,0.553506
17166,0.032658216
17167,0.032658216
17168,0.57743454
17169,0.19931129
17170,0.19931129
17171,0.19931129
17172,0.78808415
17173,0.78808415
17174,0.822609
17175,0.99975723
17176,0.16724052
17177,0.57003915
17178,0.57003915
17179,0.9874756
17180,0.9874756
17181,0.97489935
17182,0.81757563
17183,0.81757563
17184,0.81757563
17185,0.38314348
17186,0.6065149
17187,0.6065149
17188,0.6065149
17189,0.15815103
17190,0.15815103
17191,0.055710495
17192,0.99424237
17193,0.99424237
17194,0.86392915
17195,0.86392915
17196,0.86392915
17197,0.46968332
17198,0.46968332
17199,0.048722953
17200,0.048722953
17201,0.25073132
17202,0.41857332
17203,0.41857332
17204,0.41857332
17205,0.10701816
17206,0.03259003
17207,0.03259003
17208,0.03259003
17209,0.44539505
17210,0.38396528
17211,0.38396528
17212,0.2629435
17213,0.884552
17214,0.89452034
17215,0.6132437
17216,0.6132437
17217,0.6132437
17218,0.22579263
17219,0.22579263
17220,0.22579263
17221,0.26770464
17222,0.30173722
17223,0.30173722
17224,0.88211477
17225,0.88211477
17226,0.23440132
17227,0.23440132
17228,0.23440132
17229,0.06811334
17230,0.35159764
17231,0.35159764
17232,0.35159764
17233,0.034900185
17234,0.9733436
17235,0.76075476
17236,0.76075476
17237,0.6953396
17238,0.6953396
17239,0.6953396
17240,0.9339817
17241,0.9339817
17242,0.9225911
17243,0.68881786
17244,0.7763049
17245,0.7763049
17246,0.14343508
17247,0.14343508
17248,0.14343508
17249,0.50797427
17250,0.50797427
17251,0.44465297
17252,0.95022327
17253,0.95022327
17254,0.95022327
17255,0.15572476
17256,0.9297161
17257,0.9297161
17258,0.86378354
17259,0.14161666
17260,0.14161666
17261,0.14161666
17262,0.8110689
17263,0.505786
17264,0.505786
